File name,Segment length,Normalized segment length,Total segment weight,Alignment position
A_BBS30001,1,0.005208333333333333,1.04,16-16
A_BBS30001,1,0.005208333333333333,1.1785732323232323,194-194
A_BBS30001,1,0.005208333333333333,2.1521843434343437,201-201
A_BBS30001,2,0.010416666666666666,9.256262626262627,102-103
A_BBS30001,3,0.015625,2.9443939393939402,21-23
A_BBS30001,4,0.020833333333333332,8.367790404040404,95-98
A_BBS30001,5,0.026041666666666668,5.747910353535355,82-86
A_BBS30001,5,0.026041666666666668,6.958257575757576,130-134
A_BBS30001,6,0.03125,10.02721590909091,54-59
A_BBS30001,6,0.03125,16.207601010101012,174-179
A_BBS30001,7,0.036458333333333336,10.24030303030303,108-114
A_BBS30001,7,0.036458333333333336,14.38425505050505,183-189
A_BBS30001,9,0.046875,12.029640151515153,67-75
A_BBS30001,10,0.052083333333333336,27.685587121212123,3-12
A_BBS30001,19,0.09895833333333333,25.233333333333338,140-163
A_BBS30001,21,0.109375,35.700776515151524,27-47
A_BBS30002,1,0.001607717041800643,1.182687074829932,205-205
A_BBS30002,1,0.001607717041800643,1.2078571428571432,251-251
A_BBS30002,1,0.001607717041800643,1.1690816326530613,284-284
A_BBS30002,1,0.001607717041800643,1.2459523809523811,307-307
A_BBS30002,1,0.001607717041800643,3.584727891156463,376-376
A_BBS30002,1,0.001607717041800643,1.065,386-386
A_BBS30002,1,0.001607717041800643,1.5615986394557826,394-394
A_BBS30002,1,0.001607717041800643,1.1269047619047623,526-526
A_BBS30002,1,0.001607717041800643,1.5752040816326531,577-577
A_BBS30002,2,0.003215434083601286,5.306870748299319,62-63
A_BBS30002,2,0.003215434083601286,3.6606122448979592,273-274
A_BBS30002,2,0.003215434083601286,2.9667346938775516,595-596
A_BBS30002,3,0.00482315112540193,4.847687074829932,43-45
A_BBS30002,3,0.00482315112540193,7.129999999999999,264-266
A_BBS30002,3,0.00482315112540193,3.3398979591836744,288-290
A_BBS30002,3,0.00482315112540193,4.068775510204082,638-640
A_BBS30002,4,0.006430868167202572,14.23581632653061,209-212
A_BBS30002,4,0.006430868167202572,2.410952380952381,350-353
A_BBS30002,5,0.008038585209003215,17.126972789115648,25-29
A_BBS30002,5,0.008038585209003215,7.900136054421768,35-39
A_BBS30002,5,0.008038585209003215,6.053503401360544,54-58
A_BBS30002,5,0.008038585209003215,20.333843537414964,255-259
A_BBS30002,6,0.00964630225080386,12.46105442176871,16-21
A_BBS30002,6,0.00964630225080386,5.120170068027211,585-590
A_BBS30002,7,0.011254019292604502,9.347823129251701,485-491
A_BBS30002,8,0.012861736334405145,16.300204081632653,601-608
A_BBS30002,10,0.01607717041800643,23.70602040816327,69-78
A_BBS30002,11,0.017684887459807074,13.06482993197279,216-226
A_BBS30002,12,0.01929260450160772,18.84819727891157,357-368
A_BBS30002,13,0.02090032154340836,40.65377551020408,561-573
A_BBS30002,16,0.02572347266881029,30.97554421768707,503-518
A_BBS30002,17,0.027331189710610933,32.128843537414966,230-246
A_BBS30002,18,0.028938906752411574,40.93707482993198,615-632
A_BBS30002,22,0.03536977491961415,27.186496598639454,649-672
A_BBS30003,1,0.002793296089385475,1.6403976670201488,113-113
A_BBS30003,1,0.002793296089385475,1.4149469777306471,195-195
A_BBS30003,1,0.002793296089385475,1.4418822905620363,201-201
A_BBS30003,1,0.002793296089385475,1.5570466595970314,219-219
A_BBS30003,1,0.002793296089385475,1.2283085896076356,266-266
A_BBS30003,1,0.002793296089385475,1.6239607635206792,291-291
A_BBS30003,1,0.002793296089385475,1.269453870625663,317-317
A_BBS30003,1,0.002793296089385475,3.2127200424178164,347-347
A_BBS30003,1,0.002793296089385475,1.7436850477200427,373-373
A_BBS30003,1,0.002793296089385475,5.918658536585367,393-393
A_BBS30003,1,0.002793296089385475,1.237640509013786,413-413
A_BBS30003,2,0.00558659217877095,3.6178048780487813,81-82
A_BBS30003,2,0.00558659217877095,5.115047720042418,123-124
A_BBS30003,2,0.00558659217877095,4.024803817603393,366-367
A_BBS30003,3,0.008379888268156424,7.141765641569461,36-38
A_BBS30003,3,0.008379888268156424,6.4116489925768825,74-76
A_BBS30003,3,0.008379888268156424,3.530530222693532,105-107
A_BBS30003,3,0.008379888268156424,2.5120784729586436,257-260
A_BBS30003,3,0.008379888268156424,7.2382661717921515,277-280
A_BBS30003,4,0.0111731843575419,4.6135577942735955,208-211
A_BBS30003,4,0.0111731843575419,4.6923488865323435,270-273
A_BBS30003,4,0.0111731843575419,6.271564156945918,284-287
A_BBS30003,4,0.0111731843575419,4.256399787910923,310-313
A_BBS30003,4,0.0111731843575419,4.0609650053022275,378-381
A_BBS30003,5,0.013966480446927373,7.558944856839873,93-97
A_BBS30003,5,0.013966480446927373,9.706770943796396,336-340
A_BBS30003,6,0.01675977653631285,6.594353128313893,131-137
A_BBS30003,6,0.01675977653631285,7.117051961823967,145-150
A_BBS30003,6,0.01675977653631285,6.457773064687169,400-405
A_BBS30003,7,0.019553072625698324,6.8669936373276785,173-179
A_BBS30003,9,0.025139664804469275,8.993605514316013,7-19
A_BBS30003,9,0.025139664804469275,18.79582714740191,183-191
A_BBS30003,12,0.0335195530726257,15.792857900318134,156-167
A_BBS30003,13,0.036312849162011177,28.886808059384943,223-235
A_BBS30003,14,0.03910614525139665,19.80483032873807,45-58
A_BBS30004,1,0.0022675736961451248,1.4281436314363147,117-117
A_BBS30004,1,0.0022675736961451248,1.266626016260163,230-230
A_BBS30004,1,0.0022675736961451248,1.6384417344173445,391-391
A_BBS30004,1,0.0022675736961451248,1.9752981029810297,430-430
A_BBS30004,1,0.0022675736961451248,1.7506368563685637,509-509
A_BBS30004,2,0.0045351473922902496,3.248157181571816,404-405
A_BBS30004,3,0.006802721088435374,6.789579945799459,503-505
A_BBS30004,4,0.009070294784580499,5.516178861788618,71-74
A_BBS30004,5,0.011337868480725623,5.4825338753387545,42-46
A_BBS30004,5,0.011337868480725623,4.3673577235772365,53-57
A_BBS30004,6,0.013605442176870748,15.776761517615176,195-200
A_BBS30004,6,0.013605442176870748,21.594336043360435,258-263
A_BBS30004,6,0.013605442176870748,4.668712737127372,317-322
A_BBS30004,6,0.013605442176870748,10.11230352303523,435-440
A_BBS30004,7,0.015873015873015872,9.157791327913282,125-131
A_BBS30004,7,0.015873015873015872,22.07428184281843,240-246
A_BBS30004,7,0.015873015873015872,5.406111111111112,291-297
A_BBS30004,7,0.015873015873015872,23.437154471544716,492-498
A_BBS30004,8,0.018140589569160998,21.735257452574523,207-214
A_BBS30004,8,0.018140589569160998,10.40281842818428,481-488
A_BBS30004,9,0.02040816326530612,18.010555555555555,218-226
A_BBS30004,9,0.02040816326530612,12.86917344173442,326-334
A_BBS30004,11,0.024943310657596373,27.521937669376697,345-355
A_BBS30004,11,0.024943310657596373,14.204363143631438,371-381
A_BBS30004,16,0.036281179138321996,15.89042005420054,7-22
A_BBS30004,20,0.045351473922902494,47.451192411924126,268-287
A_BBS30004,20,0.045351473922902494,46.20443089430894,444-463
A_BBS30004,22,0.049886621315192746,29.372953929539296,139-161
A_BBS30004,27,0.061224489795918366,55.892953929539296,165-191
A_BBS30005,1,0.00398406374501992,3.459504504504504,23-23
A_BBS30005,1,0.00398406374501992,1.2504054054054057,54-54
A_BBS30005,1,0.00398406374501992,2.249234234234234,99-99
A_BBS30005,1,0.00398406374501992,1.3803153153153156,152-152
A_BBS30005,3,0.01195219123505976,2.087072072072073,262-264
A_BBS30005,4,0.01593625498007968,7.724369369369372,43-46
A_BBS30005,6,0.02390438247011952,8.01963963963964,73-78
A_BBS30005,7,0.027888446215139442,10.337792792792795,28-34
A_BBS30005,7,0.027888446215139442,25.37013513513514,87-93
A_BBS30005,7,0.027888446215139442,19.9918018018018,142-148
A_BBS30005,7,0.027888446215139442,9.460540540540542,247-253
A_BBS30005,12,0.04780876494023904,20.392567567567568,105-116
A_BBS30005,17,0.06772908366533864,50.75225225225227,224-241
A_BBS30005,19,0.07569721115537849,40.64387387387388,185-204
A_BBS30005,21,0.08366533864541832,34.9286036036036,160-180
A_BBS30006,1,0.008130081300813009,1.1880769230769235,46-46
A_BBS30006,1,0.008130081300813009,3.869615384615385,57-57
A_BBS30006,1,0.008130081300813009,2.2188461538461546,107-107
A_BBS30006,2,0.016260162601626018,2.5607692307692314,17-18
A_BBS30006,2,0.016260162601626018,2.853076923076924,63-64
A_BBS30006,3,0.024390243902439025,4.21923076923077,87-89
A_BBS30006,6,0.04878048780487805,7.2215384615384615,98-103
A_BBS30006,7,0.056910569105691054,19.62538461538462,5-11
A_BBS30006,18,0.14634146341463414,44.09192307692308,24-42
A_BBS30007,2,0.018018018018018018,7.745277777777778,2-3
A_BBS30007,2,0.018018018018018018,3.0598611111111116,9-10
A_BBS30007,3,0.02702702702702703,11.866111111111111,95-97
A_BBS30007,4,0.036036036036036036,7.903750000000002,74-77
A_BBS30007,7,0.06306306306306306,8.836388888888889,56-62
A_BBS30007,8,0.07207207207207207,11.031944444444445,106-113
A_BBS30007,11,0.0990990990990991,42.519999999999996,42-52
A_BBS30007,19,0.17117117117117117,29.33194444444445,18-36
A_BBS30008,1,0.002,1.5578571428571433,75-75
A_BBS30008,1,0.002,1.993571428571429,79-79
A_BBS30008,1,0.002,2.2614285714285716,218-218
A_BBS30008,1,0.002,1.5462499999999997,275-275
A_BBS30008,1,0.002,2.0650000000000004,295-295
A_BBS30008,1,0.002,1.1766071428571432,346-346
A_BBS30008,1,0.002,6.3149999999999995,381-381
A_BBS30008,1,0.002,1.1498214285714288,403-403
A_BBS30008,1,0.002,1.0208035714285715,409-409
A_BBS30008,1,0.002,1.3949107142857142,422-422
A_BBS30008,1,0.002,2.8962500000000007,444-444
A_BBS30008,1,0.002,2.6721428571428576,448-448
A_BBS30008,1,0.002,1.0953571428571431,452-452
A_BBS30008,1,0.002,2.6855357142857144,466-466
A_BBS30008,1,0.002,3.94,494-494
A_BBS30008,2,0.004,3.9197321428571428,267-268
A_BBS30008,2,0.004,3.3755357142857143,299-300
A_BBS30008,2,0.004,3.1853571428571437,416-417
A_BBS30008,3,0.006,2.9264285714285716,436-438
A_BBS30008,4,0.008,5.893839285714286,393-398
A_BBS30008,5,0.01,16.989910714285713,385-389
A_BBS30008,5,0.01,4.491875,471-475
A_BBS30008,6,0.012,9.133928571428573,198-203
A_BBS30008,7,0.014,31.264999999999993,165-171
A_BBS30008,9,0.018,43.63946428571428,122-130
A_BBS30008,10,0.02,30.263750000000005,226-235
A_BBS30008,10,0.02,23.299910714285716,499-508
A_BBS30008,13,0.026,43.831517857142856,59-71
A_BBS30008,16,0.032,47.46803571428572,179-194
A_BBS30008,17,0.034,37.1125,356-372
A_BBS30008,21,0.042,53.070625,134-155
A_BBS30008,22,0.044,74.74366071428571,1-22
A_BBS30008,23,0.046,52.69946428571429,305-327
A_BBS30009,1,0.014285714285714285,3.2872222222222227,24-24
A_BBS30009,1,0.014285714285714285,1.2570000000000001,46-46
A_BBS30009,1,0.014285714285714285,2.202777777777777,65-65
A_BBS30009,1,0.014285714285714285,1.1441111111111113,74-74
A_BBS30009,3,0.04285714285714286,6.505666666666667,28-30
A_BBS30009,3,0.04285714285714286,5.09,50-52
A_BBS30009,9,0.12857142857142856,9.389444444444447,10-18
A_BBS30011,1,0.0030120481927710845,5.0649999999999995,232-232
A_BBS30011,2,0.006024096385542169,3.3207692307692316,63-64
A_BBS30011,2,0.006024096385542169,4.003076923076923,208-209
A_BBS30011,3,0.009036144578313253,5.606923076923079,20-22
A_BBS30011,3,0.009036144578313253,5.714615384615383,193-195
A_BBS30011,3,0.009036144578313253,6.9992307692307705,199-201
A_BBS30011,3,0.009036144578313253,8.171923076923077,262-264
A_BBS30011,3,0.009036144578313253,4.471923076923078,277-279
A_BBS30011,4,0.012048192771084338,10.43423076923077,133-136
A_BBS30011,5,0.015060240963855422,15.129230769230768,221-225
A_BBS30011,5,0.015060240963855422,7.834230769230771,312-316
A_BBS30011,6,0.018072289156626505,13.038076923076924,140-145
A_BBS30011,6,0.018072289156626505,12.121538461538462,253-258
A_BBS30011,10,0.030120481927710843,16.19,26-36
A_BBS30011,11,0.03313253012048193,32.42769230769231,178-188
A_BBS30011,12,0.03614457831325301,36.931538461538466,2-13
A_BBS30011,12,0.03614457831325301,27.43038461538462,45-57
A_BBS30011,13,0.0391566265060241,29.161538461538466,91-104
A_BBS30011,14,0.04216867469879518,36.91923076923077,115-128
A_BBS30011,14,0.04216867469879518,28.47038461538462,236-249
A_BBS30011,14,0.04216867469879518,27.77038461538462,324-339
A_BBS30011,17,0.05120481927710843,23.89692307692308,69-86
A_BBS30011,22,0.06626506024096386,34.58769230769231,149-172
A_BBS30011,22,0.06626506024096386,56.25423076923077,283-307
A_BBS30012,1,0.002770083102493075,3.18264705882353,123-123
A_BBS30012,1,0.002770083102493075,2.7944117647058833,194-194
A_BBS30012,2,0.00554016620498615,6.206470588235295,244-245
A_BBS30012,2,0.00554016620498615,4.785882352941177,249-250
A_BBS30012,2,0.00554016620498615,5.43,340-341
