File name,Segment length,Normalized segment length,Total segment weight,Alignment position
A_BBS30001,2,0.010416666666666666,2.9505665347220553,21-22
A_BBS30001,2,0.010416666666666666,8.15434060653565,102-103
A_BBS30001,4,0.020833333333333332,15.642492774616068,174-177
A_BBS30001,5,0.026041666666666668,7.022091509137461,82-86
A_BBS30001,5,0.026041666666666668,7.596138460306761,92-96
A_BBS30001,5,0.026041666666666668,6.450793898329692,130-134
A_BBS30001,5,0.026041666666666668,14.405510267138936,183-187
A_BBS30001,6,0.03125,6.933546645594447,140-145
A_BBS30001,7,0.036458333333333336,12.382959750985316,53-59
A_BBS30001,7,0.036458333333333336,11.683146230640423,108-114
A_BBS30001,8,0.041666666666666664,14.223864524496177,67-74
A_BBS30001,8,0.041666666666666664,3.167239684568499,194-201
A_BBS30001,10,0.052083333333333336,25.780989888297466,3-12
A_BBS30001,12,0.0625,19.962095390744373,152-163
A_BBS30001,21,0.109375,41.30054135791194,27-47
A_BBS30002,1,0.001607717041800643,2.3311394167906254,43-43
A_BBS30002,1,0.001607717041800643,1.4272875077790226,192-192
A_BBS30002,1,0.001607717041800643,1.0506238066582017,203-203
A_BBS30002,1,0.001607717041800643,5.533710498088075,264-264
A_BBS30002,1,0.001607717041800643,1.0145429575586293,350-350
A_BBS30002,1,0.001607717041800643,2.5042556323206497,376-376
A_BBS30002,2,0.003215434083601286,3.4756041911513416,273-274
A_BBS30002,2,0.003215434083601286,3.5199238871419203,394-395
A_BBS30002,3,0.00482315112540193,4.227329492342507,384-386
A_BBS30002,3,0.00482315112540193,3.74622003961042,638-640
A_BBS30002,4,0.006430868167202572,13.68628624873095,615-618
A_BBS30002,5,0.008038585209003215,11.545965878998622,25-29
A_BBS30002,5,0.008038585209003215,20.140021997962542,255-259
A_BBS30002,6,0.00964630225080386,9.910250201116344,16-21
A_BBS30002,6,0.00964630225080386,8.213128823707269,32-37
A_BBS30002,6,0.00964630225080386,2.7031524902008823,307-312
A_BBS30002,7,0.011254019292604502,7.4346545124173,485-491
A_BBS30002,10,0.01607717041800643,9.86762124481388,54-63
A_BBS30002,10,0.01607717041800643,21.654042545875015,69-78
A_BBS30002,10,0.01607717041800643,20.147983911904756,357-366
A_BBS30002,11,0.017684887459807074,21.56359719786579,622-632
A_BBS30002,17,0.027331189710610933,33.060105537930504,503-519
A_BBS30002,17,0.027331189710610933,39.55195039888227,561-577
A_BBS30002,24,0.03858520900321544,24.860750694974957,585-608
A_BBS30002,27,0.04340836012861737,33.11005957353796,649-675
A_BBS30002,38,0.06109324758842444,63.934059337921504,209-246
A_BBS30003,1,0.002793296089385475,1.1442844078627887,100-100
A_BBS30003,1,0.002793296089385475,2.2966331802126274,105-105
A_BBS30003,1,0.002793296089385475,1.6234678103249178,113-113
A_BBS30003,1,0.002793296089385475,2.644085679321588,347-347
A_BBS30003,1,0.002793296089385475,5.81069400951765,393-393
A_BBS30003,2,0.00558659217877095,5.02311034538504,123-124
A_BBS30003,3,0.008379888268156424,5.2205763310095525,17-19
A_BBS30003,3,0.008379888268156424,7.569894098512172,36-38
A_BBS30003,3,0.008379888268156424,6.753519742038682,74-76
A_BBS30003,4,0.0111731843575419,3.754057487393326,7-10
A_BBS30003,4,0.0111731843575419,6.024568559411103,81-84
A_BBS30003,5,0.013966480446927373,8.500467556331483,336-340
A_BBS30003,5,0.013966480446927373,5.283828520338911,363-367
A_BBS30003,7,0.019553072625698324,6.913476236949764,131-137
A_BBS30003,7,0.019553072625698324,9.42624761745003,145-151
A_BBS30003,8,0.0223463687150838,8.395913221097686,90-97
A_BBS30003,8,0.0223463687150838,8.072735511559138,266-273
A_BBS30003,8,0.0223463687150838,6.892928704890892,310-317
A_BBS30003,9,0.025139664804469275,5.089065524760333,373-381
A_BBS30003,10,0.027932960893854747,5.868390997867817,254-263
A_BBS30003,13,0.036312849162011177,6.524253803638252,199-211
A_BBS30003,14,0.03910614525139665,21.891383666284817,45-58
A_BBS30003,15,0.04189944134078212,18.272845893869842,277-291
A_BBS30003,17,0.04748603351955307,30.962367704450674,219-235
A_BBS30003,17,0.04748603351955307,11.290107537405296,397-413
A_BBS30003,37,0.10335195530726257,36.539011334297875,155-191
A_BBS30004,1,0.0022675736961451248,3.0785375790170373,71-71
A_BBS30004,1,0.0022675736961451248,1.7888816276131083,117-117
A_BBS30004,1,0.0022675736961451248,1.1262078415108197,230-230
A_BBS30004,1,0.0022675736961451248,2.0505201672325333,430-430
A_BBS30004,3,0.006802721088435374,12.885147229975338,268-270
A_BBS30004,3,0.006802721088435374,7.660454992272266,503-505
A_BBS30004,4,0.009070294784580499,6.516857855546818,273-276
A_BBS30004,4,0.009070294784580499,3.389539797793332,294-297
A_BBS30004,5,0.011337868480725623,4.7862437169691825,42-46
A_BBS30004,5,0.011337868480725623,4.054947251700848,53-57
A_BBS30004,6,0.013605442176870748,15.268111674137687,195-200
A_BBS30004,6,0.013605442176870748,18.585961327532072,258-263
A_BBS30004,6,0.013605442176870748,5.9161842458366785,317-322
A_BBS30004,7,0.015873015873015872,22.42122687198265,240-246
A_BBS30004,7,0.015873015873015872,7.485675435534281,479-485
A_BBS30004,9,0.02040816326530612,13.01410834788555,123-131
A_BBS30004,9,0.02040816326530612,22.91492898282347,491-499
A_BBS30004,11,0.024943310657596373,15.855172929909868,371-381
A_BBS30004,12,0.027210884353741496,24.391172112588215,142-153
A_BBS30004,13,0.02947845804988662,28.857477075333964,279-291
A_BBS30004,13,0.02947845804988662,20.35564972095675,435-447
A_BBS30004,13,0.02947845804988662,36.50472158937129,452-464
A_BBS30004,16,0.036281179138321996,14.46465151289142,7-22
A_BBS30004,19,0.04308390022675737,11.579194253938127,387-405
A_BBS30004,20,0.045351473922902494,41.29745098376188,207-226
A_BBS30004,30,0.06802721088435375,63.77677058510653,160-189
A_BBS30004,30,0.06802721088435375,46.68115883680144,326-355
A_BBS30005,1,0.00398406374501992,3.102791480287612,204-204
A_BBS30005,1,0.00398406374501992,1.004250862025628,218-218
A_BBS30005,1,0.00398406374501992,1.0761137507912624,259-259
A_BBS30005,7,0.027888446215139442,10.363650125597644,247-253
A_BBS30005,9,0.035856573705179286,8.052022381946053,73-81
A_BBS30005,12,0.04780876494023904,15.195276364257362,22-33
A_BBS30005,12,0.04780876494023904,9.234061556485353,43-54
A_BBS30005,12,0.04780876494023904,18.94259226879953,105-116
A_BBS30005,13,0.05179282868525897,32.49886430056547,87-99
A_BBS30005,15,0.05976095617529881,27.3546094840965,138-152
A_BBS30005,18,0.07171314741035857,35.850948609182105,184-201
A_BBS30005,19,0.07569721115537849,46.901522438696965,223-241
A_BBS30005,21,0.08366533864541832,36.13462169495709,160-180
A_BBS30006,1,0.008130081300813009,3.9086782156913245,57-57
A_BBS30006,1,0.008130081300813009,1.526630647724078,112-112
A_BBS30006,2,0.016260162601626018,2.395659238618429,46-47
A_BBS30006,2,0.016260162601626018,3.0724343183807656,63-64
A_BBS30006,2,0.016260162601626018,3.6939004550732624,106-107
A_BBS30006,3,0.024390243902439025,4.158897406326946,87-89
A_BBS30006,4,0.032520325203252036,2.619272826027092,14-17
A_BBS30006,4,0.032520325203252036,6.567978025784294,98-101
A_BBS30006,10,0.08130081300813008,21.126795709938147,2-11
A_BBS30006,17,0.13821138211382114,41.80279122467639,24-40
A_BBS30007,1,0.009009009009009009,1.4644990073324506,9-9
A_BBS30007,1,0.009009009009009009,2.108889173709701,74-74
A_BBS30007,2,0.018018018018018018,9.57839289395827,94-95
A_BBS30007,3,0.02702702702702703,10.010636794978272,2-4
A_BBS30007,7,0.06306306306306306,8.741590765172603,56-62
A_BBS30007,8,0.07207207207207207,13.32060470753221,106-113
A_BBS30007,11,0.0990990990990991,40.555417532145164,42-52
A_BBS30007,19,0.17117117117117117,30.74594798062791,18-36
A_BBS30008,1,0.002,2.0695606547964793,218-218
A_BBS30008,1,0.002,1.4146105862699068,267-267
A_BBS30008,1,0.002,1.4346772019993113,352-352
A_BBS30008,1,0.002,3.3374893310692073,398-398
A_BBS30008,1,0.002,1.1462568999382927,406-406
A_BBS30008,1,0.002,1.9779895221692652,422-422
A_BBS30008,1,0.002,1.4817450839843544,458-458
A_BBS30008,1,0.002,4.640377726784265,494-494
A_BBS30008,2,0.004,2.3844584652822967,345-346
